formatted_date,high,low,open,close,volume,adjclose,rsi,d_return,volume_change,r_lag1,r_lag2,r_lag3,r_lag4,r_lag5,v_lag1,v_lag2,v_lag3,v_lag4,v_lag5,trend,macd,macd_signal,macd_diff,stoch,momentum,ema_10,sma_10,bb_high,bb_low,bb_mid,atr,returns,close_position,price_range,atr_pct,bb_width,bb_position,ema_sma_ratio,macd_cross,rsi_overbought,rsi_oversold,volume_zscore,volatility_10d,trend_3d,trend_5d
2017-03-24,2356.219970703125,2335.739990234375,2350.419921875,2343.97998046875,2978530000,2343.97998046875,44.330340630619006,-0.0008439958489141,-0.08701262873957827,-0.001060269661328106,0.0018898864360001877,-0.012407972940626899,-0.0020098935338483,-0.0013143147950017,-0.08748139943387145,-0.1644655506451439,0.3976175544493656,-0.4089447123645223,0.5375495713709006,0,4.085433078473216,10.706617021812095,-6.621183943338879,15.183319087678258,-0.8040694443899149,2358.368534477447,2363.9689697265626,2397.152057747046,2340.670915885766,2368.911486816406,15.770413310705205,-0.0008439958489141475,0.402343656848008,0.008737267655607566,0.006728049489375205,0.023842656078788896,0.058587069486882616,0.9976309184588151,0,0,0,-1.281715067743193,0.0051103573828053285,-1.4379074242065748e-05,-0.01443224554871736
2017-03-27,2344.89990234375,2322.25,2329.110107421875,2341.590087890625,3242300000,2341.590087890625,43.24913059180358,-0.0010195874529811,0.0885571070293063,-0.0008439958489141475,-0.001060269661328106,0.0018898864360001877,-0.0124079729406268,-0.0020098935338483,-0.08701262873957827,-0.08748139943387145,-0.1644655506451439,0.3976175544493656,-0.4089447123645223,1,2.3469684796868933,9.034687313387055,-6.687718833700162,28.542038228035093,-0.9844104810526145,2355.3179078252974,2360.7809814453126,2398.142537980851,2336.8644444410243,2367.5034912109377,16.261805384494117,-0.001019587452981141,0.8538706964936571,0.009672872489883164,0.006944770337295157,0.025883000285865793,0.07711799072946443,0.9976859040868467,0,0,0,-0.7432017552171984,0.005081828165558214,-0.0029238529632233945,-0.013441939467850106
2017-03-28,2363.780029296875,2337.6298828125,2339.7900390625,2358.570068359375,3369120000,2358.570068359375,52.174254231084454,0.0072514743535005,0.039114209049131876,-0.001019587452981141,-0.0008439958489141475,-0.001060269661328106,0.0018898864360001,-0.0124079729406268,0.0885571070293063,-0.08701262873957827,-0.0874813994338714,-0.1644655506451439,0.3976175544493656,1,2.312705843049116,7.690291019319467,-5.377585176270351,53.6010376695671,-0.5913356115400327,2355.909209740584,2360.0929931640626,2398.0959054929945,2336.4040945070055,2367.25,16.96811546305704,0.007251474353500598,0.8007674281513575,0.011087288368139936,0.007194238445861772,0.0260605390161423,0.3593017208887637,0.9982272802653985,0,0,0,-0.44208140822147274,0.0056840297158644686,0.005387891051605309,0.006217507826277391
2017-03-29,2363.360107421875,2352.93994140625,2356.5400390625,2361.1298828125,3107670000,2361.1298828125,53.36497497557126,0.0010853247429301,-0.0776018663627297,0.007251474353500598,-0.001019587452981141,-0.0008439958489141475,-0.0010602696613281,0.0018898864360001,0.039114209049131876,0.0885571070293063,-0.0870126287395782,-0.0874813994338714,-0.1644655506451439,1,2.4637079975786946,6.644974414971313,-4.181266417392618,57.37880343728044,-0.5199175908245989,2356.858423026387,2357.67998046875,2393.4723537985087,2337.5446383889916,2365.50849609375,16.500404788240466,0.001085324742930105,0.7859703380141202,0.004413211696430875,0.006988351173878982,0.023642999169882033,0.42170941992515587,0.9996515398823553,0,0,0,-0.8527298842971613,0.00485876278437686,0.0073172116434495615,0.005412946133207308
2017-03-30,2370.419921875,2358.580078125,2361.31005859375,2368.06005859375,3159680000,2368.06005859375,56.521052337545164,0.0029351099368557,0.01673601122384305,0.001085324742930105,0.007251474353500598,-0.001019587452981141,-0.0008439958489141,-0.0010602696613281,-0.0776018663627297,0.039114209049131876,0.0885571070293063,-0.0870126287395782,-0.0874813994338714,0,3.106772619745243,5.937334055926099,-2.830561436180856,67.60633410798249,0.11034295697450366,2358.8950840386346,2356.347998046875,2391.787553178674,2337.8434526807014,2364.8155029296877,16.16750757122329,0.002935109936855751,0.8006845924760887,0.004999807208025788,0.006827321592855792,0.02281112434822942,0.560146626480946,1.0010809464446124,0,0,0,-0.6817079089386464,0.005005892443862193,0.011271909033286454,0.009408325731391165
2017-03-31,2370.35009765625,2362.60009765625,2364.820068359375,2362.719970703125,3356740000,2362.719970703125,53.51563395524896,-0.0022550474897145,0.06236707514685036,0.002935109936855751,0.001085324742930105,0.007251474353500598,-0.0010195874529811,-0.0008439958489141,0.01673601122384305,-0.0776018663627297,0.0391142090491318,0.0885571070293063,-0.0870126287395782,0,3.149203445042076,5.379707933749295,-2.2305044887072185,59.72544992703886,-0.9449719934186452,2359.5905179776328,2354.7949951171877,2389.4313358551085,2338.159655355829,2363.7954956054687,15.566257030421626,-0.002255047489714501,0.015467489917359033,0.003280117870968174,0.006588278434783219,0.021690404518739947,0.47902302221520143,1.0020364927177894,0,0,0,-0.2745455719950503,0.005030641978343057,0.0017653871900713547,0.007997274090590811
2017-04-03,2365.8701171875,2344.72998046875,2362.340087890625,2358.840087890625,3418730000,2358.840087890625,51.3780309940336,-0.0016421255420062,0.01846732246167404,-0.002255047489714501,0.002935109936855751,0.001085324742930105,0.0072514743535005,-0.0010195874529811,0.06236707514685036,0.01673601122384305,-0.0776018663627297,0.0391142090491318,0.0885571070293063,1,2.8370522895620525,4.871176804911847,-2.034124515349794,53.99953160748707,-0.9465014416454482,2359.454076143631,2353.3320068359376,2388.1290614244317,2337.8149327161937,2362.9719970703127,15.964391293873652,-0.0016421255420062675,0.6674558262763148,0.008962089811541844,0.006767898924484924,0.02129273168306599,0.41787775548960204,1.0026014473473812,0,0,0,-0.1703372651444012,0.005020877774998565,-0.0009620630948650177,0.007374736001565685
2017-04-04,2360.530029296875,2350.719970703125,2354.760009765625,2360.159912109375,3208340000,2360.159912109375,52.079247555697,0.0005595225490382,-0.06154039658001653,-0.0016421255420062675,-0.002255047489714501,0.002935109936855751,0.0010853247429301,0.0072514743535005,0.01846732246167404,0.06236707514685036,0.016736011223843,-0.0776018663627297,0.0391142090491318,0,2.6654434611000397,4.430030136149486,-1.764586675049446,57.570016535544006,-0.7606470257805109,2359.5824099555844,2354.94599609375,2387.618658537041,2337.5023375567093,2362.560498046875,15.524796101007677,0.0005595225490382383,0.9622716638310321,0.004156522845512691,0.006577857721143112,0.021212714350274442,0.452099717397564,1.001968798379463,0,0,0,-0.5491561495894277,0.0028315266486897135,-0.0033376504826825304,0.0006827841971033255
2017-04-05,2378.360107421875,2350.52001953125,2366.590087890625,2352.949951171875,3780650000,2352.949951171875,48.006208871204365,-0.0030548611983906,0.17838196699851006,0.0005595225490382383,-0.0016421255420062675,-0.002255047489714501,0.0029351099368557,0.0010853247429301,-0.06154039658001653,0.01846732246167404,0.0623670751468503,0.016736011223843,-0.0776018663627297,1,1.9254630966511286,3.9291167282498147,-2.003653631598686,48.376883184832955,-0.8645577902622917,2358.376508358546,2355.39599609375,2387.462593205754,2336.655399958309,2362.0589965820313,16.404459800266057,-0.0030548611983906016,0.08728175177047429,0.011831993229072956,0.006971869415279711,0.021509705439594417,0.3207134693287719,1.0012653975249757,0,0,0,0.5741951147747532,0.0030239301556395687,-0.004137464191358631,-0.003457401744217381
2017-04-06,2364.159912109375,2348.89990234375,2353.7900390625,2357.489990234375,3203250000,2357.489990234375,50.624836477934515,0.0019295094059432,-0.15272506050546863,-0.0030548611983906016,0.0005595225490382383,-0.0016421255420062675,-0.0022550474897145,0.0029351099368557,0.17838196699851006,-0.06154039658001653,0.018467322461674,0.0623670751468503,0.016736011223843,0,1.685932159728054,3.480479814545463,-1.7945476548174089,59.048308645157064,0.5746525452380173,2358.21532324506,2356.5489990234373,2387.133903900941,2336.246076567809,2361.689990234375,16.322713369220267,0.001929509405943275,0.5629149667657676,0.0064729902688161235,0.006923767836482133,0.021547208796892238,0.4174655272090434,1.0007071035744695,0,0,0,-0.5058036395622763,0.0030337547334687064,-0.0005658292434090884,-0.004463002275129857
2017-04-07,2363.760009765625,2350.739990234375,2356.590087890625,2355.5400390625,3054700000,2355.5400390625,49.47235573358053,-0.0008271302020167,-0.04637477561851244,0.001929509405943275,-0.0030548611983906016,0.0005595225490382383,-0.0016421255420062,-0.0022550474897145,-0.15272506050546863,0.17838196699851006,-0.0615403965800165,0.018467322461674,0.0623670751468503,1,1.3235009087156868,3.0490840333795077,-1.725583124663821,55.78096044573715,0.3019050027907578,2357.72890793914,2357.7050048828123,2385.901715066452,2335.772259542923,2360.8369873046877,16.086806666508103,-0.0008271302020167459,0.3686667916461643,0.005527403192189598,0.00682934970313805,0.021233764039227217,0.3943346145043245,1.0000101382722937,0,0,0,-0.747487311012485,0.003032932496645085,-0.0019524819944640726,-0.0030350849874321018
2017-04-10,2366.3701171875,2351.5,2357.159912109375,2357.159912109375,2792570000,2357.159912109375,50.480876669394945,0.0006876864837839,-0.08581202736766291,-0.0008271302020167459,0.001929509405943275,-0.0030548611983906016,0.0005595225490382,-0.0016421255420062,-0.04637477561851244,-0.15272506050546863,0.17838196699851,-0.0615403965800165,0.018467322461674,0,1.153682810850114,2.670003788873629,-1.516320978023515,62.216797852297596,0.47741442131856504,2357.6254541519097,2359.2619873046874,2384.442092888045,2335.600875861955,2360.021484375,15.999900275150381,0.0006876864837839225,0.3806232350174192,0.006308488919696043,0.006787787367733403,0.02069524254310072,0.44141070922663905,0.9993063368279643,0,0,0,-1.1778962717432189,0.002985811414637465,0.0017900656877104515,-0.0007052729616419118
2017-04-11,2355.219970703125,2337.25,2353.919921875,2353.780029296875,3120900000,2353.780029296875,48.313999925683355,-0.001433879303282,0.1175727018481183,0.0006876864837839225,-0.0008271302020167459,0.001929509405943275,-0.0030548611983906,0.0005595225490382,-0.08581202736766291,-0.04637477561851244,-0.1527250605054686,0.17838196699851,-0.0615403965800165,0,0.7378667797779599,2.283576387054495,-1.5457096072765353,56.19313657664243,0.4180943911545347,2356.9262859964488,2358.7829833984374,2383.869561119019,2335.006415443481,2359.43798828125,16.279186834737853,-0.001433879303282093,0.9198695740266587,0.007634515748901729,0.00691618869737538,0.02070965455257096,0.384208048693196,0.9992128578949163,0,0,0,-0.559106175221692,0.0019364787636066312,-0.0015733230215149163,-0.002698674813962243
2017-04-12,2352.719970703125,2341.179931640625,2352.14990234375,2344.929931640625,3201300000,2344.929931640625,43.097378961580475,-0.0037599510345466,0.025761799480918945,-0.001433879303282093,0.0006876864837839225,-0.0008271302020167459,0.0019295094059432,-0.0030548611983906,0.1175727018481183,-0.08581202736766291,-0.0463747756185124,-0.1527250605054686,0.17838196699851,0,-0.30231444540413577,1.766398220562769,-2.068712665966905,40.420403172821295,0.14263144378991766,2354.745130659026,2357.16298828125,2379.543373582325,2335.2995951676753,2357.421484375,16.01639475056015,-0.003759951034546627,0.324955572452166,0.004921272446900414,0.006830223169759057,0.018767869347029693,0.21766532646640607,0.9989742509808429,0,0,0,-0.35060698993333494,0.0021707058010012694,-0.004506143854044797,-0.0034037646501182683
2017-04-13,2348.260009765625,2328.949951171875,2341.97998046875,2328.949951171875,3146380000,2328.949951171875,35.618951523788496,-0.0068146942273749,-0.017155530565707733,-0.003759951034546627,-0.001433879303282093,0.0006876864837839225,-0.0008271302020167,0.0019295094059432,0.025761799480918945,0.1175727018481183,-0.0858120273676629,-0.0463747756185124,-0.1527250605054686,1,-2.3885823436048668,0.935402107729242,-3.323984451334109,11.940720628994853,-1.2558506353005574,2350.055098024998,2353.2519775390624,2377.3657511133642,2332.2342244725733,2354.7999877929688,16.251656453645136,-0.006814694227374907,0.0,0.008291315399038662,0.0069781046370106375,0.01916575797296111,-0.07277115455822145,0.9986415056502338,0,0,0,-0.4314842372393172,0.002524281774221751,-0.012008524565203627,-0.01214796828343645
2017-04-17,2349.139892578125,2332.510009765625,2332.6201171875,2349.010009765625,2826890000,2349.010009765625,47.852068949405414,0.0086133489402193,-0.10154208963952227,-0.006814694227374907,-0.003759951034546627,-0.001433879303282093,0.0006876864837839,-0.0008271302020167,-0.017155530565707733,0.025761799480918945,0.1175727018481183,-0.0858120273676629,-0.0463747756185124,0,-2.3956698137071726,0.2691877234419591,-2.664857537149132,40.59905921416713,-0.5133081892317676,2349.865081977839,2351.8809814453125,2373.2725827981317,2333.4033937643685,2353.33798828125,16.53296252168834,0.008613348940219367,0.9921897938213634,0.007079528287813548,0.007038268229146838,0.01694154823160974,0.39144553423568784,0.9991428565117128,0,0,0,-1.295574042948613,0.004092638996398768,-0.001961296321702166,-0.0027074891412003366
2017-04-18,2348.35009765625,2334.5400390625,2342.530029296875,2342.18994140625,3272210000,2342.18994140625,44.73955053120683,-0.0029033798625895,0.1575300064735452,0.008613348940219367,-0.006814694227374907,-0.003759951034546627,-0.001433879303282,0.0006876864837839,-0.10154208963952227,-0.017155530565707733,0.0257617994809189,0.1175727018481183,-0.0858120273676629,0,-2.9179726316151573,-0.3682443475694641,-2.549728284045693,26.796090600047435,-1.0924603492895666,2348.4696018739137,2350.215966796875,2369.9783847136964,2333.569588919116,2351.7739868164062,16.38560596321953,-0.0029033798625895946,0.5539369939138542,0.005896216335662576,0.00699584848928803,0.015481417856760714,0.236765657824375,0.999256934278112,0,0,0,0.013342021820207578,0.004148261193855887,-0.0011047251497451338,-0.006298555487573854
2017-04-19,2352.6298828125,2335.050048828125,2346.7900390625,2338.169921875,3521160000,2338.169921875,42.96554231535656,-0.0017163507793208,0.0760800804349353,-0.0029033798625895946,0.008613348940219367,-0.006814694227374907,-0.0037599510345466,-0.001433879303282,0.1575300064735452,-0.10154208963952227,-0.0171555305657077,0.0257617994809189,0.1175727018481183,1,-3.614616310456313,-1.017518740146834,-2.597097570309479,18.66007194244604,-1.0390587599265568,2346.5969327832017,2348.0169677734375,2370.3506944564083,2332.6122694107794,2351.481481933594,16.470907964730635,-0.0017163507793208632,0.1774688571843444,0.007518629771043351,0.007044358842626552,0.01604878683313339,0.14726773725595801,0.999395219450828,0,0,0,1.2273327972453607,0.004133864316611449,0.00399361829830891,-0.006581026963612624
